98,116762.44,358.00,30280.55,sedonaSTA,150,104,0,1,97,0,0,98,0,1,144,0,0,180,0,0,185,0,0,214,0,0,217,0,0,319,0,0,286,0,1,325,0,1,293,0,0,504,0,1,548,0,0,508,0,1,575,0,0,918,0,0,900,0,0,982,0,0,915,0,0,1803,0,0,1948,0,0,107,0,0,169,0,0,372,0,0,393,0,0,553,0,0,934,0,0,1295,0,0,2088,0,0,348,0,0,254,0,0,216,0,0,221,0,0,168,0,0,188,0,0,321,0,0,321,0,0,1035,0,0,1048,0,0,1078,0,0,1612,0,0,1115,0,0,1381,0,0,1464,0,0,1379,0,0,132,0,0,171,0,0,184,0,0,117,0,0,983,0,0,118,0,0,257,0,0,854,0,0,233,0,0,207,0,0,1282,0,0,1578,0,0,1098,0,0,1316,0,0,368,0,0,1059,0,0,545,0,0,1922,0,0,2225,0,0,719,0,0,311,0,0,1488,0,0,2039,0,0,2452,0,0,195,0,0,225,0,0,1371,0,0,6116,0,0,1645,0,0,6384,0,0,1002,0,0,651,0,0,535,0,0,1402,0,0,3084,0,0,647,0,0,1603,0,0,1973,0,0,2338,0,0,5096,0,0,1286,0,0,223,0,0,658,0,0,2656,0,0,512,0,0,548,0,0,1694,0,0,3672,0,0,292,0,0,3281,0,0,175,0,0,1582,0,0,4183,0,0,4714,0,0,3692,0,0,6352,0,0
100,-5.27,-207.56,38103.91,gothaSTA,150,96,0,0,98,0,0,93,0,0,130,0,0,220,0,0,220,0,0,202,0,0,192,0,0,317,0,0,329,0,0,306,0,0,281,0,0,509,0,0,577,0,0,484,0,0,493,0,0,953,0,0,970,0,0,843,0,0,975,0,0,1655,0,0,1779,0,0,100,0,0,166,0,0,331,0,0,385,0,1,597,0,0,837,0,0,1255,0,0,2032,0,0,325,0,0,258,0,0,195,0,0,207,0,0,164,0,0,190,0,0,322,0,0,306,0,0,1142,0,0,923,0,0,1123,0,0,1644,0,0,1261,0,0,1388,0,0,1537,0,0,1315,0,0,141,0,0,161,0,0,181,0,0,139,0,0,1022,0,0,131,0,0,281,0,0,779,0,0,247,0,0,186,0,0,1514,0,0,1497,0,0,1257,0,0,1244,0,0,327,0,0,1046,0,0,508,0,0,1782,0,0,2087,0,0,666,0,0,350,0,0,1626,0,0,2209,0,0,2432,0,0,213,0,0,227,0,0,1449,0,0,6795,0,0,1575,0,0,6088,0,0,977,0,1,752,0,1,523,0,1,1446,0,0,2911,0,0,632,0,0,1666,0,0,2015,0,0,1997,0,0,5065,0,0,1255,0,0,203,0,0,713,0,0,2570,0,0,523,0,1,563,0,0,1820,0,0,3415,0,0,280,0,0,2842,0,0,179,0,1,1400,0,0,4397,0,0,4558,0,0,3526,0,0,5795,0,0
101,8019.48,299.11,30892.97,reaperSTA,150,107,0,0,110,0,0,91,0,0,133,0,0,184,0,0,194,0,0,201,0,0,206,0,0,310,0,0,305,0,0,287,0,0,296,0,0,580,0,0,562,0,0,487,0,0,524,0,0,911,0,0,871,0,0,883,0,0,930,0,0,1927,0,0,1887,0,0,97,0,0,171,0,0,321,0,0,399,0,0,646,0,0,949,0,0,1112,0,0,2025,0,0,303,0,0,245,0,0,214,0,0,221,0,0,172,0,0,219,0,0,338,0,0,293,0,0,1009,0,0,955,0,0,1172,0,0,1503,0,0,1188,0,0,1592,0,0,1539,0,0,1298,0,0,151,0,0,161,0,0,195,0,0,129,0,0,988,0,0,128,0,0,301,0,0,852,0,0,223,0,0,194,0,1,1474,0,0,1630,0,0,1081,0,0,1392,0,0,378,0,0,984,0,0,555,0,0,1931,0,0,2346,0,0,754,0,0,343,0,0,1463,0,0,2447,0,0,2343,0,0,189,0,0,232,0,0,1313,0,0,6718,0,0,1432,0,0,5874,0,0,1102,0,0,645,0,0,546,0,0,1534,0,0,3101,0,0,678,0,0,1621,0,0,2037,0,0,2181,0,0,4950,0,0,1187,0,1,219,0,1,598,0,0,2310,0,0,496,0,0,535,0,0,1920,0,0,3848,0,0,280,0,0,2941,0,0,191,0,0,1627,0,0,4789,0,0,4337,0,0,3750,0,0,5605,0,0
102,12546.30,1556.83,38308.17,trierSTA,150,102,0,0,107,0,0,108,0,0,134,0,0,201,0,0,207,0,0,220,0,1,212,0,0,305,0,0,312,0,0,319,0,0,287,0,0,479,0,0,571,0,0,534,0,1,550,0,0,829,0,0,812,0,0,966,0,0,938,0,0,1857,0,0,1739,0,0,96,0,0,164,0,0,330,0,0,422,0,1,583,0,0,850,0,0,1172,0,0,1862,0,0,325,0,0,250,0,0,189,0,0,219,0,0,164,0,0,186,0,0,345,0,0,318,0,0,1106,0,0,1097,0,0,1174,0,0,1702,0,0,1258,0,0,1640,0,0,1616,0,0,1353,0,0,154,0,0,167,0,0,179,0,0,129,0,0,899,0,0,121,0,0,292,0,0,714,0,0,228,0,0,180,0,0,1333,0,0,1465,0,0,1279,0,0,1289,0,0,342,0,0,990,0,0,509,0,0,1978,0,0,2379,0,0,693,0,0,335,0,0,1654,0,0,2276,0,0,2438,0,0,189,0,0,265,0,0,1198,0,0,5709,0,0,1688,0,0,5723,0,0,996,0,0,682,0,0,558,0,0,1497,0,0,2811,0,0,669,0,0,1388,0,0,2194,0,0,2215,0,0,5451,0,0,1129,0,0,199,0,0,641,0,0,2263,0,0,488,0,0,562,0,0,1934,0,0,3722,0,0,268,0,0,2940,0,0,184,0,0,1608,0,0,4609,0,0,4081,0,0,3591,0,0,6210,0,0
104,27747.74,464.00,40161.27,cleoraSTA,150,94,0,0,106,0,0,90,0,0,121,0,0,213,0,0,185,0,0,207,0,0,210,0,1,306,0,0,307,0,0,281,0,0,320,0,0,566,0,0,487,0,0,522,0,0,527,0,0,854,0,0,986,0,0,938,0,0,869,0,0,1856,0,0,1692,0,0,103,0,0,175,0,0,336,0,0,405,0,0,547,0,0,929,0,0,1223,0,0,2061,0,0,294,0,0,222,0,0,199,0,0,208,0,0,177,0,0,213,0,0,323,0,0,321,0,0,1109,0,0,1005,0,0,1029,0,0,1564,0,0,1257,0,0,1449,0,0,1526,0,0,1244,0,0,143,0,0,149,0,0,208,0,0,136,0,0,1027,0,0,131,0,0,254,0,0,851,0,0,231,0,0,180,0,0,1450,0,0,1611,0,0,1210,0,0,1285,0,0,357,0,0,949,0,0,557,0,0,1909,0,0,2260,0,0,754,0,0,304,0,0,1503,0,0,2257,0,0,2627,0,0,210,0,0,230,0,0,1323,0,0,5821,0,0,1699,0,0,6291,0,0,947,0,0,663,0,0,547,0,0,1545,0,0,2626,0,0,651,0,0,1495,0,0,2171,0,0,2237,0,0,5485,0,0,1292,0,0,213,0,0,652,0,0,2226,0,0,464,0,0,516,0,0,1866,0,0,3920,0,0,281,0,0,3132,0,0,174,0,0,1526,0,0,5055,0,0,4144,0,0,3859,0,0,5567,0,0
105,33989.62,-873.00,32289.76,clearwaterSTA,150,93,0,0,94,0,0,96,0,0,129,0,0,216,0,0,180,0,0,206,0,0,208,0,0,313,0,0,326,0,0,274,0,0,325,0,0,573,0,0,553,0,0,522,0,0,499,0,0,933,0,0,943,0,0,976,0,0,816,0,0,1806,0,0,1863,0,0,90,0,0,172,0,0,369,0,0,426,0,0,545,0,0,931,0,0,1153,0,0,2014,0,0,319,0,0,237,0,0,212,0,0,200,0,0,192,0,0,192,0,0,327,0,0,284,0,0,1140,0,0,982,0,0,1054,0,0,1736,0,0,1136,0,0,1363,0,0,1682,0,0,1392,0,0,140,0,0,163,0,0,187,0,0,119,0,0,945,0,1,121,0,0,288,0,1,768,0,1,253,0,0,176,0,0,1328,0,0,1649,0,0,1135,0,0,1339,0,0,368,0,0,979,0,0,517,0,0,1888,0,0,2369,0,0,675,0,1,288,0,0,1414,0,1,2165,0,0,2618,0,1,197,0,0,252,0,0,1213,0,0,6570,0,0,1449,0,0,6596,0,1,1039,0,0,645,0,0,543,0,0,1302,0,0,3104,0,0,738,0,0,1597,0,1,2157,0,0,2146,0,0,5456,0,0,1177,0,0,209,0,0,678,0,0,2578,0,0,519,0,0,543,0,0,1693,0,0,3385,0,0,292,0,0,2840,0,0,179,0,1,1630,0,0,4261,0,0,4377,0,0,3874,0,0,6538,0,0
106,40688.00,496.00,40457.55,maniwakiSTA,150,94,0,0,106,0,0,107,0,0,130,0,0,189,0,0,198,0,0,218,0,0,186,0,0,298,0,0,330,0,0,299,0,0,314,0,0,541,0,0,582,0,0,487,0,0,489,0,0,889,0,0,917,0,0,980,0,0,903,0,0,1787,0,0,1950,0,0,103,0,0,169,0,0,316,0,0,435,0,0,611,0,0,960,0,0,1210,0,0,2028,0,0,302,0,0,240,0,0,208,0,0,225,0,0,172,0,0,208,0,0,299,0,0,326,0,0,981,0,0,988,0,0,1104,0,0,1484,0,0,1130,0,0,1466,0,0,1544,0,0,1305,0,0,146,0,0,162,0,0,205,0,0,134,0,0,849,0,0,129,0,0,255,0,0,802,0,0,235,0,0,194,0,0,1512,0,0,1612,0,0,1269,0,0,1323,0,0,322,0,0,1054,0,0,545,0,0,1659,0,0,2308,0,0,709,0,0,306,0,0,1436,0,0,2160,0,0,2477,0,0,210,0,0,255,0,0,1245,0,0,6739,0,0,1700,0,0,6093,0,0,1015,0,1,751,0,1,506,0,0,1504,0,0,2769,0,0,672,0,0,1552,0,0,2023,0,0,2103,0,0,5233,0,0,1120,0,0,224,0,0,598,0,0,2629,0,0,521,0,0,622,0,0,1862,0,0,3565,0,0,271,0,0,3141,0,0,160,0,0,1510,0,0,4708,0,0,4250,0,0,3859,0,0,5728,0,0
108,51790.05,-323.00,40281.49,nadymSTA,150,0,0,50990,0,0,0,1,59490,0,0,0,2,132000,0,0,0,3,184500,0,0,0,4,62000,0,0,0,5,133800,0,0,0,6,212000,0,0,0,7,54500,0,0,0,8,116250,0,0,0,9,245000,0,0,0,10,165000,0,1,0,11,296000,0,1,0,12,348000,0,0,0,13,71000,0,0,0,14,136000,0,0,0,15,144000,0,0,0,16,82000,0,0,0,17,125600,0,0,0,18,107300,0,0,0,19,294000,0,0,0,20,410000,0,0,0,21,414500,0,0,0,22,462000,0,0,0,23,513000,0,0,0,24,72500,0,0,0,25,112000,0,0,0,26,145000,0,0,0,27,195000,0,0,0,28,320000,0,0,0,29,534000,0,0,0,30,96000,0,1,0,31,201000,0,1,0,32,303000,0,0,0,33,212500,0,0,0,34,430200,0,0,0,35,567300,0,0,0,36,178400,0,0,0,37,398000,0,0,0,38,624000,0,0,0,39,138000,0,0,0,40,295000,0,0,0,41,465000,0,0,0,42,1215000,0,0,0,43,955000,0,0,0,44,716250,0,0,0,45,878000,0,0,0,46,740000,0,0,0,47,132000,0,0,0,48,164000,0,0,0,49,223000,0,0,0,50,253500,0,0,0,51,272000,0,0,0,52,428400,0,0,0,53,312500,0,0,0,54,365000,0,0,0,55,410000,0,0,0,56,345200,0,0,0,57,445000,0,0,0,58,512000,0,0,0,59,323000,0,0,0,60,285000,0,0,0,61,367300,0,0,0,62,212000,0,1,0,63,280000,0,1,0,64,353500,0,0,0,65,712300,0,0,0,66,628750,0,0,0,67,895000,0,0,0,68,765000,0,0,0,69,1350000,0,0,0,70,153500,0,0,0,71,153500,0,0,0,72,153500,0,0,0,73,99999999,0,0,0,74,99999999,0,0,0,75,99999999,0,0,0,76,635000,0,0,0,77,925000,0,0,0,78,883000,0,0,0,79,915000,0,0,0,80,950000,0,0,0,81,200000,0,0,0,82,200000,0,0,0,83,200000,0,0,0,84,200000,0,0,0,85,200000,0,0,0,86,200000,0,0,0,87,200000,0,0,0,88,200000,0,0,0,89,200000,0,0,0,90,200000,0,0,0,91,200000,0,0,0,92,200000,0,0,0,93,200000,0,0,0,94,200000,0,0,0,95,200000,0,0,0,96,200000,0,0,0,97,200000,0,0,0,98,200000,0,0,0,99,200000,0,0,0,100,200000,0,0,1,0,255150,0,0,1,1,276000,0,0,1,2,330000,0,0,1,3,425000,0,1,1,4,580000,0,0,1,5,660000,0,0,1,6,990000,0,0,1,7,1125000,0,0,1,8,1280000,0,0,1,9,1600000,0,0,1,10,1820000,0,0,1,11,225000,0,0,1,12,283000,0,0,1,13,325000,0,1,1,14,450000,0,0,1,15,595000,0,0,1,16,665000,0,0,1,17,1120000,0,0,1,18,1195000,0,0,1,19,1320000,0,0,1,20,1680000,0,0,1,21,1950000,0,0,1,22,275000,0,0,1,23,286500,0,0,1,24,320000,0,0,1,25,467000,0,0,1,26,610000,0,0,1,27,675000,0,1,1,28,1080000,0,0,1,29,1190000,0,0,1,30,1312000,0,0,1,31,1720000,0,0,1,32,1860000,0,0,1,33,100,0,0,1,34,100,0,0,1,35,100,0,0,1,36,100,0,0,1,37,100,0,0,1,38,100,0,0,1,39,1950000,0,0,1,40,2120000,0,0,1,41,2520000,0,0,1,42,2320000,0,0,1,43,3600000,0,0,1,44,600000,0,0,1,45,600000,0,0,1,46,600000,0,0,1,47,600000,0,0,1,48,600000,0,0,1,49,600000,0,0,1,50,600000,0,0,1,51,600000,0,0,1,52,600000,0,0,1,53,600000,0,0,1,54,600000,0,0,1,55,600000,0,0,1,56,600000,0,0,1,57,600000,0,0,1,58,600000,0,0,2,0,38250,0,0,2,1,49000,0,0,2,2,56500,0,0,2,3,65750,0,0,2,4,60000,0,0,2,5,50850,0,1,2,6,49050,0,0,2,7,55650,0,1,2,8,59250,0,0,2,9,55500,0,0,2,10,64240,0,0,2,11,28300,0,0,2,12,40350,0,0,2,13,50720,0,0,2,14,53500,0,1,2,15,60000,0,0,2,16,60000,0,0,2,17,60000,0,0,2,18,60000,0,0,2,19,60000,0,0,2,20,60000,0,0,2,21,60000,0,0,2,22,60000,0,0,2,23,60000,0,0,2,24,60000,0,0,2,25,60000,0,0,2,26,60000,0,0,2,27,60000,0,0
111,69979.41,958.02,31463.97,shiyanSTA,150,0,0,50990,0,0,0,1,59490,0,0,0,2,132000,0,0,0,3,184500,0,0,0,4,62000,0,0,0,5,133800,0,0,0,6,212000,0,0,0,7,54500,0,0,0,8,116250,0,0,0,9,245000,0,0,0,10,165000,0,0,0,11,296000,0,0,0,12,348000,0,0,0,13,71000,0,0,0,14,136000,0,0,0,15,144000,0,0,0,16,82000,0,0,0,17,125600,0,0,0,18,107300,0,0,0,19,294000,0,0,0,20,410000,0,0,0,21,414500,0,0,0,22,462000,0,0,0,23,513000,0,0,0,24,72500,0,0,0,25,112000,0,0,0,26,145000,0,0,0,27,195000,0,0,0,28,320000,0,0,0,29,534000,0,0,0,30,96000,0,1,0,31,201000,0,1,0,32,303000,0,0,0,33,212500,0,0,0,34,430200,0,0,0,35,567300,0,0,0,36,178400,0,0,0,37,398000,0,0,0,38,624000,0,0,0,39,138000,0,0,0,40,295000,0,0,0,41,465000,0,0,0,42,1215000,0,0,0,43,955000,0,0,0,44,716250,0,0,0,45,878000,0,0,0,46,740000,0,0,0,47,132000,0,0,0,48,164000,0,0,0,49,223000,0,0,0,50,253500,0,0,0,51,272000,0,0,0,52,428400,0,0,0,53,312500,0,0,0,54,365000,0,0,0,55,410000,0,0,0,56,345200,0,0,0,57,445000,0,0,0,58,512000,0,0,0,59,323000,0,0,0,60,285000,0,0,0,61,367300,0,0,0,62,212000,0,1,0,63,280000,0,1,0,64,353500,0,0,0,65,712300,0,0,0,66,628750,0,0,0,67,895000,0,0,0,68,765000,0,0,0,69,1350000,0,0,0,70,153500,0,0,0,71,153500,0,0,0,72,153500,0,0,0,73,99999999,0,0,0,74,99999999,0,0,0,75,99999999,0,0,0,76,635000,0,0,0,77,925000,0,0,0,78,883000,0,0,0,79,915000,0,0,0,80,950000,0,0,0,81,200000,0,0,0,82,200000,0,0,0,83,200000,0,0,0,84,200000,0,0,0,85,200000,0,0,0,86,200000,0,0,0,87,200000,0,0,0,88,200000,0,0,0,89,200000,0,0,0,90,200000,0,0,0,91,200000,0,0,0,92,200000,0,0,0,93,200000,0,0,0,94,200000,0,0,0,95,200000,0,0,0,96,200000,0,0,0,97,200000,0,0,0,98,200000,0,0,0,99,200000,0,0,0,100,200000,0,0,1,0,255150,0,0,1,1,276000,0,0,1,2,330000,0,0,1,3,425000,0,0,1,4,580000,0,0,1,5,660000,0,0,1,6,990000,0,0,1,7,1125000,0,0,1,8,1280000,0,0,1,9,1600000,0,0,1,10,1820000,0,0,1,11,225000,0,0,1,12,283000,0,0,1,13,325000,0,1,1,14,450000,0,0,1,15,595000,0,0,1,16,665000,0,0,1,17,1120000,0,0,1,18,1195000,0,0,1,19,1320000,0,0,1,20,1680000,0,0,1,21,1950000,0,0,1,22,275000,0,0,1,23,286500,0,0,1,24,320000,0,0,1,25,467000,0,0,1,26,610000,0,0,1,27,675000,0,1,1,28,1080000,0,0,1,29,1190000,0,0,1,30,1312000,0,0,1,31,1720000,0,0,1,32,1860000,0,0,1,33,100,0,0,1,34,100,0,0,1,35,100,0,0,1,36,100,0,0,1,37,100,0,0,1,38,100,0,0,1,39,1950000,0,0,1,40,2120000,0,0,1,41,2520000,0,0,1,42,2320000,0,0,1,43,3600000,0,0,1,44,600000,0,0,1,45,600000,0,0,1,46,600000,0,0,1,47,600000,0,0,1,48,600000,0,0,1,49,600000,0,0,1,50,600000,0,0,1,51,600000,0,0,1,52,600000,0,0,1,53,600000,0,0,1,54,600000,0,0,1,55,600000,0,0,1,56,600000,0,0,1,57,600000,0,0,1,58,600000,0,0,2,0,38250,0,0,2,1,49000,0,0,2,2,56500,0,0,2,3,65750,0,0,2,4,60000,0,0,2,5,50850,0,1,2,6,49050,0,0,2,7,55650,0,1,2,8,59250,0,0,2,9,55500,0,0,2,10,64240,0,0,2,11,28300,0,0,2,12,40350,0,0,2,13,50720,0,0,2,14,53500,0,0,2,15,60000,0,0,2,16,60000,0,0,2,17,60000,0,0,2,18,60000,0,0,2,19,60000,0,0,2,20,60000,0,0,2,21,60000,0,0,2,22,60000,0,0,2,23,60000,0,0,2,24,60000,0,0,2,25,60000,0,0,2,26,60000,0,0,2,27,60000,0,0
112,78334.63,909.30,37036.21,casablancaSTA,150,98,0,0,93,0,0,96,0,1,121,0,0,191,0,1,218,0,0,198,0,0,207,0,0,326,0,0,327,0,0,309,0,0,279,0,0,501,0,0,569,0,0,504,0,0,477,0,0,972,0,1,853,0,0,810,0,0,894,0,0,1770,0,0,1647,0,0,96,0,0,169,0,0,362,0,0,380,0,0,645,0,0,840,0,0,1189,0,0,2182,0,0,315,0,0,254,0,0,215,0,0,194,0,0,178,0,0,183,0,0,320,0,0,293,0,0,1125,0,0,1089,0,0,1143,0,0,1655,0,0,1200,0,0,1480,0,0,1678,0,0,1306,0,0,143,0,0,159,0,0,187,0,0,140,0,0,999,0,0,130,0,0,259,0,0,721,0,0,232,0,0,195,0,0,1485,0,0,1635,0,0,1256,0,0,1410,0,0,326,0,0,936,0,0,479,0,0,1973,0,0,2327,0,0,683,0,0,302,0,0,1493,0,0,2118,0,0,2584,0,0,208,0,0,267,0,0,1209,0,0,6732,0,0,1586,0,0,6235,0,0,1013,0,0,658,0,0,502,0,0,1282,0,0,2753,0,1,709,0,1,1645,0,0,1976,0,0,2183,0,1,4951,0,0,1139,0,0,189,0,0,665,0,0,2525,0,0,514,0,0,576,0,0,1766,0,0,3857,0,0,297,0,0,2922,0,0,179,0,0,1401,0,0,4716,0,0,3870,0,0,4070,0,0,6576,0,0
116,105381.53,-267.00,38234.75,newsagittariusSTA,150,97,0,0,102,0,0,90,0,0,145,0,0,186,0,0,193,0,0,197,0,0,204,0,0,309,0,0,298,0,0,327,0,0,282,0,0,564,0,0,551,0,0,485,0,0,537,0,0,831,0,0,859,0,0,910,0,0,894,0,0,1773,0,0,1745,0,0,94,0,0,144,0,0,340,0,0,392,0,0,582,0,0,845,0,0,1135,0,0,1826,0,0,335,0,0,262,0,0,192,0,0,209,0,0,170,0,0,194,0,0,291,0,0,316,0,0,982,0,0,986,0,0,1195,0,0,1697,0,0,1146,0,0,1477,0,0,1432,0,0,1227,0,0,152,0,0,151,0,0,207,0,0,134,0,1,918,0,0,119,0,0,287,0,0,802,0,0,212,0,1,205,0,1,1353,0,0,1645,0,0,1242,0,0,1421,0,0,344,0,0,951,0,1,524,0,0,1737,0,0,2410,0,0,757,0,0,334,0,0,1525,0,0,2426,0,0,2270,0,0,199,0,1,255,0,1,1283,0,0,6087,0,0,1502,0,0,6010,0,0,1088,0,0,658,0,1,503,0,1,1548,0,1,2802,0,0,733,0,0,1462,0,0,1854,0,1,2084,0,1,5059,0,0,1134,0,1,220,0,1,657,0,0,2580,0,1,497,0,0,578,0,0,1931,0,0,3565,0,0,258,0,0,3297,0,0,180,0,0,1615,0,1,4874,0,0,4002,0,0,3630,0,0,5872,0,0
117,114770.95,321.00,33977.53,kyotoSTA,150,94,0,0,93,0,0,101,0,0,139,0,0,209,0,0,218,0,0,193,0,0,182,0,0,276,0,0,305,0,0,330,0,0,318,0,0,566,0,0,561,0,0,505,0,0,490,0,0,985,0,0,931,0,0,935,0,0,977,0,0,1637,0,0,1682,0,0,107,0,0,160,0,0,353,0,0,381,0,0,595,0,0,888,0,0,1131,0,0,2007,0,0,337,0,0,241,0,0,188,0,0,197,0,0,187,0,0,203,0,0,303,0,0,270,0,0,954,0,0,972,0,0,1103,0,0,1495,0,0,1182,0,0,1613,0,0,1429,0,0,1414,0,0,148,0,0,146,0,0,206,0,0,141,0,0,1026,0,0,117,0,0,254,0,0,816,0,0,247,0,0,189,0,0,1525,0,0,1392,0,0,1203,0,0,1274,0,0,353,0,0,1104,0,0,487,0,0,1924,0,0,2351,0,0,666,0,0,330,0,1,1663,0,0,2230,0,0,2422,0,0,219,0,0,260,0,0,1245,0,0,5608,0,0,1522,0,0,6132,0,0,927,0,0,649,0,0,522,0,0,1463,0,0,3070,0,0,684,0,0,1625,0,1,1874,0,1,2102,0,0,5080,0,0,1148,0,0,208,0,0,671,0,0,2493,0,0,496,0,0,590,0,0,1823,0,0,3309,0,0,259,0,0,2820,0,0,166,0,0,1460,0,0,4631,0,0,4354,0,0,3383,0,0,5978,0,0
119,125399.20,799.00,34289.17,tortugabaySTA,150,95,0,0,104,0,0,102,0,0,141,0,0,205,0,0,181,0,0,208,0,0,196,0,0,299,0,0,302,0,0,330,0,0,271,0,0,484,0,0,580,0,0,549,0,0,546,0,0,954,0,0,984,0,0,943,0,0,847,0,0,1684,0,0,1650,0,0,93,0,0,161,0,0,334,0,0,387,0,0,600,0,0,949,0,0,1138,0,0,2042,0,0,350,0,1,247,0,1,216,0,1,229,0,1,187,0,1,192,0,1,318,0,1,278,0,0,1143,0,0,952,0,0,1108,0,0,1502,0,0,1256,0,0,1414,0,0,1462,0,0,1444,0,0,132,0,0,155,0,0,172,0,0,134,0,0,918,0,0,112,0,0,299,0,0,802,0,0,251,0,0,201,0,0,1511,0,0,1467,0,0,1137,0,0,1196,0,0,341,0,0,1070,0,0,572,0,0,1758,0,0,2526,0,0,696,0,0,311,0,0,1603,0,0,2297,0,0,2734,0,0,216,0,0,271,0,0,1350,0,0,5747,0,0,1503,0,0,6000,0,0,1014,0,0,765,0,0,556,0,0,1313,0,0,2987,0,0,681,0,0,1583,0,0,2055,0,0,2285,0,0,4967,0,0,1279,0,0,214,0,0,637,0,0,2363,0,0,507,0,0,540,0,0,1924,0,0,3740,0,0,287,0,0,2843,0,0,189,0,0,1572,0,0,4526,0,0,4477,0,0,3964,0,1,5604,0,0
124,27502.26,-287.00,46210.33,roanokeSTA,150,98,0,0,98,0,0,95,0,0,130,0,0,211,0,0,184,0,0,207,0,0,203,0,0,275,0,0,317,0,0,324,0,0,309,0,0,507,0,0,503,0,0,509,0,0,505,0,0,906,0,0,832,0,0,828,0,0,896,0,0,1653,0,0,1851,0,0,91,0,1,171,0,1,320,0,1,439,0,1,557,0,0,911,0,0,1271,0,0,1871,0,0,329,0,0,231,0,0,214,0,0,229,0,0,191,0,0,220,0,0,338,0,0,314,0,0,1147,0,0,985,0,0,1092,0,0,1528,0,0,1198,0,0,1491,0,0,1567,0,0,1304,0,0,152,0,0,164,0,0,192,0,0,118,0,0,956,0,0,123,0,0,272,0,0,793,0,0,218,0,0,180,0,0,1364,0,0,1584,0,0,1232,0,0,1177,0,0,379,0,0,1006,0,0,520,0,0,1726,0,0,2242,0,0,693,0,0,309,0,0,1589,0,0,2405,0,0,2345,0,0,217,0,0,271,0,0,1434,0,0,6553,0,0,1434,0,0,5491,0,0,1096,0,0,653,0,0,516,0,0,1495,0,0,3040,0,0,678,0,0,1663,0,0,1893,0,0,2066,0,0,4710,0,0,1317,0,0,209,0,0,599,0,0,2253,0,0,532,0,0,626,0,0,1907,0,0,3622,0,0,282,0,0,3139,0,0,181,0,0,1531,0,0,4308,0,0,3949,0,0,3806,0,0,5496,0,0
127,46791.54,-242.00,44402.65,ghebSTA,150,93,0,0,101,0,0,101,0,0,134,0,0,201,0,0,198,0,0,188,0,0,202,0,0,276,0,0,299,0,0,274,0,0,273,0,0,531,0,0,564,0,0,481,0,0,580,0,0,905,0,0,889,0,0,887,0,0,988,0,0,1916,0,0,1920,0,0,104,0,0,152,0,0,339,0,0,433,0,1,553,0,0,862,0,1,1150,0,0,1977,0,0,345,0,0,219,0,0,202,0,0,213,0,0,185,0,0,184,0,0,343,0,0,292,0,0,1052,0,0,966,0,0,1186,0,0,1444,0,0,1081,0,0,1516,0,0,1633,0,0,1307,0,0,150,0,0,152,0,0,193,0,0,121,0,0,1010,0,0,117,0,0,308,0,0,765,0,0,217,0,0,182,0,0,1426,0,0,1609,0,0,1307,0,0,1250,0,0,379,0,0,1129,0,0,525,0,0,1757,0,0,2173,0,0,745,0,0,349,0,0,1486,0,0,2063,0,0,2307,0,0,209,0,0,236,0,0,1353,0,0,6082,0,0,1549,0,0,6401,0,0,1094,0,0,648,0,0,572,0,0,1461,0,0,2789,0,0,643,0,0,1465,0,0,1892,0,0,2263,0,0,4839,0,0,1190,0,0,190,0,0,664,0,0,2201,0,0,542,0,0,530,0,0,1772,0,0,3827,0,0,262,0,0,2745,0,0,191,0,0,1477,0,0,4292,0,0,3912,0,0,3867,0,0,5733,0,0
